"Time","Subsystem #1|PMU|PMU|PMU01|V1p1-1an_","Subsystem #1|PMU|PMU|PMU02|V1p1-2an_","Subsystem #1|PMU|PMU|PMU03|V1p1-3an_","Subsystem #1|PMU|PMU|PMU04|V1p1-4an_","Subsystem #1|PMU|PMU|PMU05|v1p1-5an_","Subsystem #1|PMU|PMU|PMU06|V1p1-6an_","Subsystem #1|PMU|PMU|PMU07|V1p1-7an_"
0.273,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27315,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2733,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27345,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2736,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27375,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2739,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27405,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2742,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27435,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2745,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27465,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2748,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27495,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2751,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27525,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2754,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27555,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2757,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27585,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.276,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27615,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2763,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27645,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2766,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27675,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2769,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27705,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2772,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27735,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2775,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27765,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2778,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27795,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2781,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27825,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2784,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27855,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2787,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27885,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.279,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27915,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2793,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27945,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2796,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.27975,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2799,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28005,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2802,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28035,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2805,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28065,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2808,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28095,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2811,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28125,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2814,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28155,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2817,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28185,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.282,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28215,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2823,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28245,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2826,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28275,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2829,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28305,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2832,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28335,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2835,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28365,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2838,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28395,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2841,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28425,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2844,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28455,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2847,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28485,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.285,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28515,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2853,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28545,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2856,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28575,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2859,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28605,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2862,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28635,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2865,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28665,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2868,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28695,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2871,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28725,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2874,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28755,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2877,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28785,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.288,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28815,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2883,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28845,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2886,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28875,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2889,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28905,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2892,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28935,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2895,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28965,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2898,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.28995,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2901,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29025,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2904,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29055,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2907,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29085,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.291,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29115,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2913,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29145,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2916,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29175,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2919,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29205,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2922,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29235,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2925,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29265,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2928,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29295,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2931,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29325,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2934,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29355,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2937,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29385,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.294,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29415,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2943,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29445,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2946,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29475,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2949,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29505,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2952,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29535,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2955,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29565,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2958,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29595,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2961,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29625,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2964,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29655,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2967,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29685,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.297,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29715,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2973,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29745,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2976,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29775,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2979,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29805,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2982,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29835,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2985,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29865,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2988,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29895,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.2991,-2.02848792,-2.000742677,-1.998082432,-2.002204954,-1.99032011,-1.997456409,-1.996647198
0.29925,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.2994,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.29955,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.2997,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.29985,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30015,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3003,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30045,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3006,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30075,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3009,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30105,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3012,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30135,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3015,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30165,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3018,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30195,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3021,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30225,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3024,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30255,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3027,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30285,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.303,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30315,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3033,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30345,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3036,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30375,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3039,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30405,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3042,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30435,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3045,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30465,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3048,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30495,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3051,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30525,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3054,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30555,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3057,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30585,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.306,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30615,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3063,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30645,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3066,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30675,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3069,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30705,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3072,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30735,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3075,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30765,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3078,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30795,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3081,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30825,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3084,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30855,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3087,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30885,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.309,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30915,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3093,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30945,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3096,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.30975,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3099,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.31005,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3102,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.31035,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3105,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.31065,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3108,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.31095,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
0.3111,-2.028487243,-2.00074308,-1.998082867,-2.002205452,-1.990320706,-1.997456927,-1.996647597
